Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,dependency_score,satisfaction_flag,freq_numeric,composite_value_score,value_tier,loyalty_volume,loyalty_frequency,chosen_loyalty_flag,age_group
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,0.0,0,26,0.5811794871794873,Medium,0,0,0,Millennials (25–35)
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,0.0,0,12,0.4952820512820513,Medium,0,0,0,Millennials (25–35)
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,0.0,1,26,0.3961282051282051,Low,0,1,0,Gen X (36–50)
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,0.0,1,1,0.3157692307692308,Low,0,0,0,Gen X (36–50)
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,0.0,0,1,0.4254615384615385,Medium,1,0,1,Gen X (36–50)
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,0.0,0,12,0.4833076923076924,Medium,0,0,0,Millennials (25–35)
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,0.0,1,52,0.832974358974359,High,0,1,0,Millennials (25–35)
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,0.0,1,4,0.38133333333333336,Low,0,0,0,Boomers (51+)
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,0.0,1,1,0.2595897435897436,Low,0,0,0,Gen X (36–50)
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,0.0,1,4,0.543974358974359,Medium,1,0,1,Gen X (36–50)
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually,0.0,1,1,0.43130769230769234,Medium,0,0,0,Boomers (51+)
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly,0.0,0,26,0.46664102564102566,Medium,0,0,0,Millennials (25–35)
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,0.0,0,26,0.8609230769230769,High,1,0,1,Boomers (51+)
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly,0.0,0,12,0.6864358974358975,Medium,1,0,1,Boomers (51+)
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually,0.0,0,1,0.5302820512820513,Medium,1,0,1,Gen Z (18–24)
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly,0.0,0,12,0.5955384615384616,Medium,0,0,0,Millennials (25–35)
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly,0.0,1,4,0.49541025641025643,Medium,0,0,0,Gen X (36–50)
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly,0.0,1,52,0.49207692307692313,Medium,0,1,0,Gen X (36–50)
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually,0.0,1,1,0.3352820512820513,Low,0,0,0,Boomers (51+)
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly,0.0,1,52,0.6091794871794872,Medium,0,1,0,Millennials (25–35)
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly,0.0,1,26,0.5220256410256411,Medium,0,1,0,Gen X (36–50)
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,0.0,0,26,0.4892564102564103,Medium,0,0,0,Boomers (51+)
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually,0.0,1,1,0.14571794871794874,Low,0,0,0,Gen X (36–50)
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly,0.0,1,52,0.616871794871795,Medium,0,1,0,Boomers (51+)
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly,0.0,1,26,0.40525641025641024,Medium,0,1,0,Boomers (51+)
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly,0.0,1,26,0.5658461538461539,Medium,0,1,0,Gen Z (18–24)
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly,0.0,1,12,0.5298205128205129,Medium,0,0,0,Gen X (36–50)
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly,0.0,0,12,0.5947179487179488,Medium,0,0,0,Gen Z (18–24)
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Credit Card,Annually,0.0,0,1,0.2621025641025641,Low,0,0,0,Millennials (25–35)
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly,0.0,0,26,0.3108974358974359,Low,0,0,0,Millennials (25–35)
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly,0.0,1,26,0.7711282051282052,High,1,1,1,Millennials (25–35)
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly,0.0,1,26,0.5333333333333334,Medium,0,1,0,Boomers (51+)
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually,0.0,1,1,0.3002820512820513,Low,0,0,0,Gen X (36–50)
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly,0.0,1,12,0.4541538461538462,Medium,0,0,0,Gen X (36–50)
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,No,29,Cash,Fortnightly,0.0,0,26,0.6836923076923077,Medium,0,0,0,Boomers (51+)
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly,0.0,0,4,0.35228205128205126,Low,0,0,0,Boomers (51+)
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually,0.0,0,1,0.24038461538461542,Low,0,0,0,Boomers (51+)
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly,0.0,0,26,0.47184615384615386,Medium,0,0,0,Gen X (36–50)
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly,0.0,1,4,0.49866666666666665,Medium,1,0,1,Boomers (51+)
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months,0.0,1,4,0.5216410256410257,Medium,0,0,0,Gen X (36–50)
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly,0.0,0,26,0.6637179487179489,Medium,1,0,1,Millennials (25–35)
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,0.0,0,1,0.22043589743589745,Low,0,0,0,Gen X (36–50)
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly,0.0,0,52,0.702923076923077,Medium,0,0,0,Gen Z (18–24)
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,0.0,1,1,0.42823076923076925,Medium,1,0,1,Gen X (36–50)
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually,0.0,1,1,0.13379487179487182,Low,0,0,0,Gen Z (18–24)
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly,0.0,0,4,0.573974358974359,Medium,0,0,0,Gen X (36–50)
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually,0.0,0,1,0.28371794871794875,Low,0,0,0,Gen X (36–50)
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly,0.0,1,26,0.6577692307692309,Medium,0,1,0,Gen Z (18–24)
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly,0.0,0,26,0.65,Medium,0,0,0,Gen X (36–50)
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly,0.0,1,52,0.547923076923077,Medium,0,1,0,Millennials (25–35)
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly,0.0,0,52,0.5102820512820513,Medium,0,0,0,Boomers (51+)
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly,0.0,1,12,0.497948717948718,Medium,0,0,0,Gen X (36–50)
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly,0.0,1,4,0.35471794871794876,Low,0,0,0,Gen X (36–50)
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly,0.0,0,52,0.6539230769230769,Medium,0,0,0,Boomers (51+)
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly,0.0,0,26,0.7516153846153847,High,1,0,1,Boomers (51+)
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly,0.0,1,4,0.543974358974359,Medium,1,0,1,Gen X (36–50)
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly,0.0,1,12,0.6208461538461539,Medium,1,0,1,Gen X (36–50)
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly,0.0,0,12,0.7064615384615385,Medium,1,0,1,Gen Z (18–24)
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly,0.0,0,26,0.7315897435897436,Medium,1,0,1,Boomers (51+)
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly,0.0,0,52,0.7543076923076923,High,0,0,0,Boomers (51+)
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months,0.0,0,4,0.32853846153846156,Low,0,0,0,Gen Z (18–24)
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly,0.0,1,26,0.5261794871794871,Medium,0,1,0,Gen X (36–50)
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly,0.0,0,26,0.4732051282051283,Medium,0,0,0,Gen X (36–50)
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly,0.0,1,52,0.5907948717948718,Medium,0,1,0,Boomers (51+)
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually,0.0,0,1,0.34992307692307695,Low,1,0,1,Millennials (25–35)
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly,0.0,1,4,0.19264102564102564,Low,0,0,0,Boomers (51+)
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months,0.0,1,4,0.38979487179487177,Low,0,0,0,Gen X (36–50)
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly,0.0,0,4,0.612,Medium,1,0,1,Boomers (51+)
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly,0.0,1,12,0.34358974358974365,Low,0,0,0,Gen Z (18–24)
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually,0.0,1,1,0.5235641025641026,Medium,1,0,1,Gen X (36–50)
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly,0.0,1,52,0.8054871794871795,High,0,1,0,Gen X (36–50)
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,0.0,0,4,0.49125641025641026,Medium,1,0,1,Boomers (51+)
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly,0.0,0,52,0.5166923076923078,Medium,0,0,0,Gen Z (18–24)
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,PayPal,Monthly,0.0,1,12,0.4265897435897436,Medium,0,0,0,Gen X (36–50)
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months,0.0,1,4,0.31423076923076926,Low,0,0,0,Millennials (25–35)
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,0.0,0,26,0.34141025641025646,Low,0,0,0,Gen X (36–50)
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,PayPal,Every 3 Months,0.0,0,4,0.24243589743589744,Low,0,0,0,Gen Z (18–24)
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly,0.0,1,26,0.6623333333333334,Medium,1,1,1,Gen X (36–50)
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly,0.0,1,52,0.8785128205128205,High,1,1,1,Boomers (51+)
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,0.0,1,4,0.4278717948717949,Medium,0,0,0,Millennials (25–35)
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly,0.0,0,52,0.8701025641025641,High,1,0,1,Millennials (25–35)
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Venmo,Monthly,0.0,1,12,0.6565641025641026,Medium,1,0,1,Boomers (51+)
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,0.0,0,4,0.4932051282051282,Medium,1,0,1,Gen X (36–50)
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly,0.0,0,26,0.4752564102564103,Medium,0,0,0,Gen Z (18–24)
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months,0.0,1,4,0.4937692307692308,Medium,0,0,0,Gen X (36–50)
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly,0.0,1,52,0.8481794871794872,High,1,1,1,Boomers (51+)
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly,0.0,1,26,0.6356666666666666,Medium,1,1,1,Gen X (36–50)
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly,0.0,1,12,0.5021538461538462,Medium,0,0,0,Gen X (36–50)
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,0.0,0,4,0.43382051282051287,Medium,0,0,0,Boomers (51+)
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly,0.0,0,4,0.43153846153846154,Medium,0,0,0,Gen X (36–50)
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly,0.0,1,26,0.6527692307692308,Medium,0,1,0,Millennials (25–35)
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly,0.0,1,12,0.5364358974358975,Medium,0,0,0,Millennials (25–35)
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly,0.0,1,26,0.5621794871794872,Medium,0,1,0,Gen Z (18–24)
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,0.0,1,26,0.6811538461538462,Medium,1,1,1,Millennials (25–35)
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months,0.0,0,4,0.5121282051282052,Medium,0,0,0,Millennials (25–35)
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly,0.0,1,4,0.5459487179487179,Medium,0,0,0,Gen X (36–50)
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly,0.0,0,26,0.5126153846153847,Medium,0,0,0,Millennials (25–35)
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly,0.0,0,12,0.5930512820512821,Medium,0,0,0,Gen X (36–50)
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly,0.0,0,52,0.728025641025641,Medium,0,0,0,Boomers (51+)
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly,0.0,0,4,0.37946153846153846,Low,0,0,0,Millennials (25–35)
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly,0.0,0,26,0.6240256410256411,Medium,0,0,0,Gen X (36–50)
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly,0.0,0,12,0.5763076923076924,Medium,0,0,0,Boomers (51+)
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually,0.0,0,1,0.4502820512820513,Medium,1,0,1,Gen X (36–50)
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months,0.0,0,4,0.3186923076923077,Low,0,0,0,Gen Z (18–24)
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly,0.0,1,52,0.5681538461538462,Medium,0,1,0,Millennials (25–35)
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually,0.0,1,1,0.41051282051282056,Medium,0,0,0,Gen X (36–50)
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly,0.0,0,52,0.7143333333333334,Medium,1,0,1,Boomers (51+)
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly,0.0,0,52,0.7314358974358975,Medium,0,0,0,Boomers (51+)
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,0.0,1,4,0.3798717948717949,Low,0,0,0,Boomers (51+)
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually,0.0,1,1,0.24261538461538462,Low,0,0,0,Boomers (51+)
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly,0.0,1,26,0.7200769230769232,Medium,0,1,0,Gen X (36–50)
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly,0.0,0,52,0.5847435897435898,Medium,0,0,0,Boomers (51+)
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Express,No,No,20,Debit Card,Monthly,0.0,1,12,0.4398461538461539,Medium,0,0,0,Boomers (51+)
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly,0.0,1,12,0.2851538461538462,Low,0,0,0,Boomers (51+)
3538,57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months,0.0,0,4,0.613102564102564,Medium,1,0,1,Boomers (51+)
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly,0.0,1,12,0.4772051282051282,Medium,0,0,0,Boomers (51+)
3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly,0.0,0,26,0.5114615384615385,Medium,0,0,0,Millennials (25–35)
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly,0.0,1,52,0.5974871794871796,Medium,0,1,0,Gen Z (18–24)
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,No,22,PayPal,Annually,0.0,1,1,0.3176410256410257,Low,0,0,0,Boomers (51+)
3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly,0.0,1,52,0.43312820512820516,Medium,0,1,0,Boomers (51+)
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months,0.0,1,4,0.4134102564102564,Medium,0,0,0,Boomers (51+)
3545,64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months,0.0,0,4,0.5391282051282051,Medium,1,0,1,Boomers (51+)
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,0.0,0,1,0.2243589743589744,Low,0,0,0,Gen X (36–50)
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,0.0,0,26,0.7288717948717949,Medium,0,0,0,Boomers (51+)
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,0.0,0,1,0.23941025641025646,Low,0,0,0,Boomers (51+)
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly,0.0,0,26,0.7072051282051283,Medium,1,0,1,Boomers (51+)
3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,0.0,0,26,0.4115641025641026,Medium,0,0,0,Gen X (36–50)
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly,0.0,1,52,0.7623076923076924,High,0,1,0,Boomers (51+)
3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly,0.0,0,52,0.557923076923077,Medium,0,0,0,Boomers (51+)
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly,0.0,0,4,0.2530769230769231,Low,0,0,0,Gen Z (18–24)
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly,0.0,1,52,0.8245384615384617,High,0,1,0,Boomers (51+)
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly,0.0,1,26,0.4165641025641026,Medium,0,1,0,Gen X (36–50)
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly,0.0,1,4,0.4817948717948718,Medium,1,0,1,Millennials (25–35)
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly,0.0,1,26,0.7973333333333333,High,1,1,1,Boomers (51+)
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0.0,1,4,0.13882051282051283,Low,0,0,0,Boomers (51+)
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly,0.0,1,4,0.369974358974359,Low,0,0,0,Boomers (51+)
